title,item_category,price,date,store
Сыр полутвердый Grunlander Hochland Тильзитер 45% нарезка 130г,syr,188.99,10.11.2024,Окей
Сыр полутвердый Grunlander Hochland Чеддер 50% нарезка 130г,syr,188.99,10.11.2024,Окей
Село Зеленое Сыр Фермерский со сливками 50% 130г БЗМЖ,syr,188.99,10.11.2024,Окей
Сыр Село Зеленое Гауда Премиум 40% 130г БЗМЖ,syr,188.99,10.11.2024,Окей
Сыр Село Зеленое Тильзитэр 50% 130г БЗМЖ,syr,188.99,10.11.2024,Окей
Сыр Брест-Литовск Российский 50% 150г нарезка Беларусь БЗМЖ,syr,189.99,10.11.2024,Окей
Сыр Брест-Литовск Голландский 45% 150г нарезка Беларусь БЗМЖ,syr,189.99,10.11.2024,Окей
Сыр Laplandia Сливочный тёртый 45% 150г Россия БЗМЖ,syr,189.99,10.11.2024,Окей
Сыр Маасдам Брест-Литовск 45% Беларусь 200г БЗМЖ,syr,189.99,10.11.2024,Окей
Сыр полутвердый Брест-Литовск Чеддер 45% 200г Беларусь БЗМЖ,syr,189.99,10.11.2024,Окей
Сыр полутвердый Брест-Литовск Финский нарезка 45% 150г Беларусь БЗМЖ,syr,189.99,10.11.2024,Окей
Сыр полутвердый Золото Европы Маасдам нарезка 45% 125г,syr,189.99,10.11.2024,Окей
Сыр тертый Золото Европы Четыре сыра гауда/тильзитер/маасдам/моцарелла 150г,syr,189.99,10.11.2024,Окей
Сыр полутвердый Эконива Шольбрунн 50% 200г Россия БЗМЖ,syr,191.99,10.11.2024,Окей
Cыр полутвердый Заботливая Хозяйка Российский 50% 150г слайсы Россия БЗМЖ,syr,193.49,10.11.2024,Окей
Сыр полутвердый Эконива Колыбельский 45% 200г Россия БЗМЖ,syr,194.49,10.11.2024,Окей
Сыр полутвердый Щучанский Эконива 50% 200г Россия БЗМЖ,syr,194.49,10.11.2024,Окей
Сыр Arla Natura Tilsiter 45% 150г нарезка Россия БЗМЖ,syr,194.99,10.11.2024,Окей
Сыр полутвердый Viola Эдам Laplandia нарезка 45% 120г Россия БЗМЖ,syr,194.99,10.11.2024,Окей
Сыр полутвердый Viola Emmental Laplandia нарезка 45% 120г Россия БЗМЖ,syr,194.99,10.11.2024,Окей
Сыр Гауда  О`КЕЙ  45% 200 гр (цилиндр) БЗМЖ,syr,199.99,10.11.2024,Окей
Сыр Тильзитер  О`КЕЙ 45%  200гр (цилиндр) БЗМЖ,syr,199.99,10.11.2024,Окей
Сыр  Топленое молоко О`КЕЙ  45% 200 гр (цилиндр) БЗМЖ,syr,199.99,10.11.2024,Окей
Сыр Чеддер Сыробогатов 45% 200г БЗМЖ,syr,199.99,10.11.2024,Окей
Сыр полутвердый Брест-Литовск Маасдам нарезка 45% 130г Беларусь БЗМЖ,syr,199.99,10.11.2024,Окей
"Свинина рулька на кости, кг",myaso,229.0,10.11.2024,Окей
"Свинина окорок без кости, кг",myaso,299.99,10.11.2024,Окей
"Свинина Для шашлыка Фермерская разделка на кости/на шкуре СП, кг",myaso,299.99,10.11.2024,Окей
"Свинина Окорок Фермерская разделка на кости/на шкуре СП, кг",myaso,299.99,10.11.2024,Окей
"Свинина рулька на кости Черкизово, кг",myaso,319.0,10.11.2024,Окей
"Свинина окорок Премиум, кг",myaso,319.99,10.11.2024,Окей
"Свинина лопатка без кости, кг",myaso,333.49,10.11.2024,Окей
"Свинина карбонад, кг",myaso,379.99,10.11.2024,Окей
"Свинина шея без кости, кг",myaso,379.99,10.11.2024,Окей
"Фарш свиной, кг",myaso,389.0,10.11.2024,Окей
Гуляш говяжий Мясо Есть! 400г,myaso,409.0,10.11.2024,Окей
"Ребрышки свиные Черкизово, кг",myaso,451.2,10.11.2024,Окей
"Фарш по-домашнему, кг",myaso,459.99,10.11.2024,Окей
"Свинина корейка на кости, кг",myaso,499.0,10.11.2024,Окей
"Фарш домашний,кг",myaso,509.0,10.11.2024,Окей
"Свинина вырезка, кг",myaso,589.0,10.11.2024,Окей
"Фарш говяжий, кг",myaso,619.0,10.11.2024,Окей
Свинина шея Черкизово 750г,myaso,634.0,10.11.2024,Окей
"Говядина шея без кости, кг",myaso,699.99,10.11.2024,Окей
"Говядина ребра на кости полуфабрикат, кг",myaso,739.0,10.11.2024,Окей
"Говядина голяшка без кости, кг",myaso,749.0,10.11.2024,Окей
"Говядина грудинка на кости полуфабрикат, кг",myaso,759.0,10.11.2024,Окей
Кролик Мазайцево кг,myaso,819.0,10.11.2024,Окей
"Говядина лопатка без кости, кг",myaso,829.0,10.11.2024,Окей
"Говядина лопатка на кости полуфабрикат, кг",myaso,899.0,10.11.2024,Окей
"Говядина тазобедренная часть на кости полуфабрикат, кг",myaso,949.0,10.11.2024,Окей
"Говядина духовая бескостная полуфабрикат, кг",myaso,999.0,10.11.2024,Окей
Кролик ножки Мазайцево кг,myaso,1039.0,10.11.2024,Окей
"Говядина тонкий край (антрекот) без кости, кг",myaso,1099.0,10.11.2024,Окей
Говядина мраморная Мираторг Black Angus мякоть лопатки 800г,myaso,1099.0,10.11.2024,Окей
"Говядина толстый край на кости полуфабрикат, кг",myaso,1199.0,10.11.2024,Окей
"Говядина мраморная Мираторг Black Angus мякоть бедра без кости, кг",myaso,1199.0,10.11.2024,Окей
"Говядина толстый край без кости, кг",myaso,1399.0,10.11.2024,Окей
"Булочка для гамбургера ЛЕНТА FRESH, 60г",hleb,14.99,10.11.2024,Лента
"Хлеб белый 365 ДНЕЙ высший сорт, 380г",hleb,18.99,10.11.2024,Лента
"Лаваш 365 ДНЕЙ Армянский тонкий, 2х120г",hleb,22.99,10.11.2024,Лента
"Лаваш НИЖЕГОРОДСКИЙ ХЛЕБ Армянский для шаурмы, 180г",hleb,24.99,10.11.2024,Лента
"Батон ЛЕНТА половинка, в нарезке, 200г",hleb,24.99,10.11.2024,Лента
"Хлеб 365 ДНЕЙ Украинский новый, 650г",hleb,25.99,10.11.2024,Лента
"Хлеб пшеничный ЛЕНТА FRESH на опаре, 300г",hleb,29.99,10.11.2024,Лента
"Хлеб ТЕПЛЫЙ ДАР Бородинский, в нарезке, 350г",hleb,29.99,10.11.2024,Лента
"Лаваш ТЕПЛЫЙ ДАР Кавказский, 280г",hleb,29.99,10.11.2024,Лента
"Батон ВЫБОР СЕМЬИ Нарезной, высший сорт, 400г",hleb,29.99,10.11.2024,Лента
"Хлеб ДЕДОВСКИЙ ХЛЕБ Дарницкий, в нарезке, 350г",hleb,35.99,10.11.2024,Лента
"Хлеб 365 ДНЕЙ Дарницкий, в нарезке, 700г",hleb,36.99,10.11.2024,Лента
"Хлеб ХЛЕБОЗАВОД №22 Дарницкий, в нарезке, половинка, 350г",hleb,39.99,10.11.2024,Лента
"Ролл ТЕПЛЫЙ ДАР Пшеничный, 240г",hleb,39.99,10.11.2024,Лента
"Батон ЛЕНТА FRESH Городской на опаре, 300г",hleb,39.99,10.11.2024,Лента
"Батон ЧЕРЕМУШКИ Нарезной, высший сорт, в нарезке, 200г",hleb,40.99,10.11.2024,Лента
"Лаваш НИЖЕГОРОДСКИЙ ХЛЕБ Кавказский, 300г",hleb,41.99,10.11.2024,Лента
"Батон КОЛОМЕНСКОЕ Нарезной, высший сорт, в нарезке, половинка, 200г",hleb,43.99,10.11.2024,Лента
"Батон ЛЕНТА нарезной, в нарезке, 400г",hleb,43.99,10.11.2024,Лента
"Батон пшеничный РУССКИЙ ХЛЕБ Нарезной, высший сорт, в нарезке, 400г",hleb,44.99,10.11.2024,Лента
"Хлеб ХЛЕБОЗАВОД №22 Паляница, в нарезке, 300г",hleb,46.99,10.11.2024,Лента
"Лаваш НИЖЕГОРОДСКИЙ ХЛЕБ Армянский тонкий, 300г",hleb,47.99,10.11.2024,Лента
"Хлеб ЧЕРЕМУШКИ Столичный, в нарезке, половинка, 330г",hleb,48.99,10.11.2024,Лента
"Батон ЧЕРЕМУШКИ с пшеничными отрубями, высший сорт, в нарезке, 350г",hleb,48.99,10.11.2024,Лента
"Хлеб ЛЕНТА FRESH Балтийский, 400г",hleb,49.99,10.11.2024,Лента
"Хлеб ХЛЕБНЫЙ ДОМ Бородинский, в нарезке, 400г",hleb,49.99,10.11.2024,Лента
"Хлеб формовой ХЛЕБОЗАВОД №28 Украинский новый, в нарезке, 700г",hleb,49.99,10.11.2024,Лента
"Хлеб ЗАО ЩЕЛКОВОХЛЕБ Ржевский, в нарезке, 340г",hleb,49.99,10.11.2024,Лента
"Батон ДЕДОВСКИЙ ХЛЕБ Нарезной, 400г",hleb,49.99,10.11.2024,Лента
"Хлеб ЧЕРЕМУШКИ Дарницкий, в нарезке, половинка, 340г",hleb,49.99,10.11.2024,Лента
"Хлеб ЛЕНТА FRESH Чиабатта на закваске, 250г",hleb,49.99,10.11.2024,Лента
"Хлеб пшеничный формовой ЛЕНТА FRESH 1-й сорт, на закваске, 450г",hleb,49.99,10.11.2024,Лента
"Батон ЧЕРЕМУШКИ Нарезной, 400г",hleb,50.99,10.11.2024,Лента
"Хлеб КОЛОМЕНСКОЕ Дарницкий, в нарезке, половинка, 350г",hleb,53.99,10.11.2024,Лента
"Хлеб ЗАО ЩЕЛКОВОХЛЕБ Бородинский новый, в нарезке, 500г",hleb,54.99,10.11.2024,Лента
"Хлеб ржаной ЛЕНТА FRESH Чиабатта на закваске, 250г",hleb,54.99,10.11.2024,Лента
"Хлеб ХЛЕБОЗАВОД №22 Дарницкий, 700г",hleb,56.99,10.11.2024,Лента
"Хлеб пшеничный КОЛОМЕНСКОЕ Тостовый, 320г",hleb,56.99,10.11.2024,Лента
"Батон ЗАО ЩЕЛКОВОХЛЕБ Щелковский, в нарезке, 330г",hleb,58.99,10.11.2024,Лента
"Хлеб ЧЕРЕМУШКИ Бородинский, в нарезке, половинка, 390г",hleb,59.99,10.11.2024,Лента
"Молоко ультрапастеризованное ИЗ ВОЛОГДЫ Вологодское 3,2% ГОСТ, без змж, 200мл",moloko,28.99,10.11.2024,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 2,5%, без змж, 200мл",moloko,29.99,10.11.2024,Лента
"Молоко пастеризованное 365 ДНЕЙ 1,5%, без змж, 800мл",moloko,33.99,10.11.2024,Лента
"Молоко пастеризованное 365 ДНЕЙ 2,5%, без змж, 800мл",moloko,34.99,10.11.2024,Лента
"Сливки ультрапастеризованные 365 ДНЕЙ 10%, без змж, 200г",moloko,34.99,10.11.2024,Лента
"Молоко ВЫБОР СЕМЬИ пастер. 2,5% пленка без змж",moloko,37.99,10.11.2024,Лента
"Молоко ультрапастеризованное BONVIDA Для капучино 3,5%, без змж, 200мл",moloko,39.99,10.11.2024,Лента
"Молоко пастеризованное 365 ДНЕЙ отборное 3,2–6%, без змж, 800мл",moloko,44.99,10.11.2024,Лента
"Сливки ультрапастеризованное АВИДА 10%, без змж, 200г",moloko,49.99,10.11.2024,Лента
"Сливки ультрапастеризованные МОЖАЙСКОЕ 10% порционные, без змж, 10x10г",moloko,49.99,10.11.2024,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 1,5%, без змж, 925мл",moloko,50.99,10.11.2024,Лента
"Молоко ультрапастеризованное PARMALAT Comfort UHT безлактозное 1,8%, без змж, 200мл",moloko,51.99,10.11.2024,Лента
"Молоко пастеризованное СЕВЕРНАЯ ДОЛИНА безлактозное 1,5%, без змж, 400мл",moloko,54.99,10.11.2024,Лента
"Сливки ультрапастеризованные ВЫБОР СЕМЬИ 10%, без змж, 200мл",moloko,56.99,10.11.2024,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 2,5%, без змж, 925мл",moloko,57.99,10.11.2024,Лента
"Молоко пастеризованное ВЫБОР СЕМЬИ отборное 3,2–6%, без змж, 900мл",moloko,59.99,10.11.2024,Лента
"Молоко козье ультрапастеризованное СЕЛО ЗЕЛЕНОЕ отборное 2,5–5,6%, без 
змж, 200г",moloko,60.99,10.11.2024,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 2,5%, без змж, 900мл",moloko,64.99,10.11.2024,Лента
"Сливки ультрапастеризованные ЛЕНТА 10%, без змж, 200г",moloko,64.99,10.11.2024,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 3,2%, без змж, 925мл",moloko,64.99,10.11.2024,Лента
"Сливки ультрапастеризованные АЛЬПЕНГУРТ безлактозные 10%, без змж, 10x10г",moloko,64.99,10.11.2024,Лента
"Молоко ультрапастеризованное 365 ДНЕЙ 3,2%, без змж, 900мл",moloko,66.99,10.11.2024,Лента
"Сливки стерилизованные ГЕК порционные 10% без змж, 10x10г",moloko,67.99,10.11.2024,Лента
"Сливки стерилизованные ДОМИК В ДЕРЕВНЕ 10%, без змж, 200г",moloko,69.99,10.11.2024,Лента
"Молоко пастеризованное ПРОСТОКВАШИНО 1,5%, без змж, 930мл",moloko,69.99,10.11.2024,Лента
"Молоко пастеризованное ЛЕНТА 2,5%, без змж, 900мл",moloko,69.99,10.11.2024,Лента
"Молоко ультрапастеризованное СЕВЕРНАЯ ДОЛИНА 3,2%, без змж, 950г",moloko,72.99,10.11.2024,Лента
"Молоко пастеризованное СЕВЕРНАЯ ДОЛИНА 2,5%, без змж, 900мл",moloko,72.99,10.11.2024,Лента
"Сливки ультрапастеризованные VIOLA 20%, без змж, 200мл",moloko,72.99,10.11.2024,Лента
"Молоко ультрапастеризованное детское ТЕМА 3,2% с 3 лет, без змж, 500мл",moloko,74.99,10.11.2024,Лента
"Молоко ультрапастеризованное МУ-У 1,5%, без змж, 925мл",moloko,74.99,10.11.2024,Лента
"Молоко пастеризованное СЕВЕРНАЯ ДОЛИНА 3,2%, без змж, 900мл",moloko,76.99,10.11.2024,Лента
"Сливки ультрапастеризованные ВЫБОР СЕМЬИ 20%, без змж, 200мл",moloko,76.99,10.11.2024,Лента
"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",moloko,79.99,10.11.2024,Лента
"Сливки ультрапастеризованные ЛЕНТА 20%, без змж, 200г",moloko,79.99,10.11.2024,Лента
"Сливки пастеризованные ДОМИК В ДЕРЕВНЕ 10%, без змж, 270г",moloko,79.99,10.11.2024,Лента
"Молоко пастеризованное ИСКРЕННЕ ВАШ отборное 3,4–6%, без змж, 930г",moloko,79.99,10.11.2024,Лента
"Молоко пастеризованное ЛЕНТА 3,2%, без змж, 900мл",moloko,79.99,10.11.2024,Лента
"Сливки стерилизованные МОЖАЙСКОЕ 10%, без змж, 200мл",moloko,83.99,10.11.2024,Лента
"Молоко стерилизованное топленое МОЖАЙСКОЕ 4%, без змж, 450мл",moloko,84.99,10.11.2024,Лента
"Маргарин ЧУДЕСНИЦА Универсальный 55%, 150г",maslo,24.99,10.11.2024,Лента
"Маргарин СЛИВОЧНИК Сливочный 30%, 180г",maslo,29.99,10.11.2024,Лента
"Маргарин ХОЗЯЮШКА Сливочный 60%, 200г",maslo,40.99,10.11.2024,Лента
"Спред растительно-жировой 48%, с змж, 180г",maslo,42.99,10.11.2024,Лента
"Маргарин ЛЕНТА 72%, 200г",maslo,44.99,10.11.2024,Лента
"Маргарин ПЫШКА Для выпечки 72%, 200г",maslo,45.99,10.11.2024,Лента
"Маргарин сливочный САРАТОВСКИЙ со сливочным вкусом и ароматом 60%, 250г",maslo,46.99,10.11.2024,Лента
"Спред растительно-жировой МЕЧТА ХОЗЯЙКИ Классическое 82,5%, без змж, 180г",maslo,49.99,10.11.2024,Лента
"Спред растительно-жировой КРЕСТЬЯНСКИЙ Сливочник 60%, 180г",maslo,57.99,10.11.2024,Лента
"Масло сливочное МОЛСБЫТ Крестьянское 72,5%, без змж, 200г",maslo,87.99,10.11.2024,Лента
"Крем на растительных маслах DE OLIO базилик с оливковым маслом EV 72,5%, 220г",maslo,94.99,10.11.2024,Лента
"Спред растительно-жировой 48%, с змж, 400г",maslo,99.99,10.11.2024,Лента
"Маргарин ЩЕДРОЕ ЛЕТО Сливочный 72%, 500г",maslo,109.99,10.11.2024,Лента
"Смесь растительно-жировая топленая ХОЗЯЮШКА 99,7%, 340г",maslo,114.99,10.11.2024,Лента
"Масло сливочное ЛЕНТА FRESH несоленое 82,5%, без змж, 100г",maslo,119.99,10.11.2024,Лента
"Масло кокосовое ЛЕНТА ЕСО 99%, 200г",maslo,129.99,10.11.2024,Лента
"Масло сливочное 365 ДНЕЙ 61,5%, без змж, 160г",maslo,139.99,10.11.2024,Лента
"Масло сладкосливочное ВНУКОВСКОЕ Традиционное 82,5%, без змж, 180г",maslo,159.99,10.11.2024,Лента
"Масло сливочное ТЫСЯЧА ОЗЕР соленое 80,5%, без змж, 100г",maslo,169.99,10.11.2024,Лента
"Продукт растительно-сливочный КРЕСТЬЯНСКИЕ УЗОРЫ 72,5%, с змж, 450г",maslo,169.99,10.11.2024,Лента
"Масло сливочное ПРАВИЛЬНОЕ МАСЛО Традиционное 82,5%, без змж, 180г",maslo,179.99,10.11.2024,Лента
"Масло сливочное СЕВЕРНАЯ ДОЛИНА Крестьянское 72,5% ГОСТ, без змж, 180г",maslo,189.99,10.11.2024,Лента
"Масло сливочное ЗАБОТЛИВАЯ ХОЗЯЙКА Традиционное 82,5%, без змж, 150г",maslo,189.99,10.11.2024,Лента
"Масло сливочное ЛЕБЕДЯНЬМОЛОКО Крестьянское 72,5% высший сорт, без змж, 180г",maslo,199.99,10.11.2024,Лента
"Масло сладкосливочное ЛЕНТА 82,5% высший сорт, без змж, 180г",maslo,219.99,10.11.2024,Лента
"Масло кислосливочное БРЕСТ-ЛИТОВСК Финское 72,5%, без змж, 160г",maslo,219.99,10.11.2024,Лента
"Масло сливочное БЕЛЕБЕЕВСКИЙ Традиционное 82,5%, без змж, 170г",maslo,229.99,10.11.2024,Лента
"Масло сливочное NATURA 82%, без змж, 160г",maslo,229.99,10.11.2024,Лента
"Масло сливочное ЭКОМИЛК 82,5% высший сорт, без змж, 180г",maslo,239.99,10.11.2024,Лента
"Масло сливочное ВКУСНОТЕЕВО Крестьянское 72,5%, без змж, 180г",maslo,239.99,10.11.2024,Лента
"Масло сливочное ЛЕНТА LIFE безлактозное 82,5%, без змж, 150г",maslo,239.99,10.11.2024,Лента
"Масло сливочное VIOLA 82,5%, без змж, 150г",maslo,239.99,10.11.2024,Лента
"Масло сливочное МУ-У Традиционное несоленое 82,5% высший сорт, без змж, 180г",maslo,244.99,10.11.2024,Лента
"Масло сливочное СЕВЕРНОЕ МОЛОКО Из Вологды Традиционное 82,5%, без змж, 180г",maslo,249.99,10.11.2024,Лента
"Масло сливочное БРЕСТ-ЛИТОВСК 82,5%, без змж, 180г",maslo,259.0,10.11.2024,Лента
"Масло сливочное ВКУСНОТЕЕВО Традиционное 82,5% высший сорт, без змж, 200г",maslo,259.99,10.11.2024,Лента
"Масло сливочное ЭКОНИВА Традиционное 82,5%, без змж, 180г",maslo,259.99,10.11.2024,Лента
"Масло сливочное РОГАЧЕВЪ Традиционное 82,5%, без змж, 180г",maslo,269.99,10.11.2024,Лента
"Масло сладкосливочное LAPLANDIA несоленое 82,5%, без змж, 180г",maslo,269.99,10.11.2024,Лента
"Масло сливочное РУСЬ БЕЛОКАМЕННА Традиционное 82,5%, без змж, 180г",maslo,269.99,10.11.2024,Лента
"Крупа ячневая 365 ДНЕЙ, 600г",krupa,18.99,10.11.2024,Лента
"Крупа пшеничная 365 ДНЕЙ, 600г",krupa,22.99,10.11.2024,Лента
"Крупа перловая 365 ДНЕЙ №1, 800г",krupa,23.99,10.11.2024,Лента
"Каша манная MAKFA Гурьевская, 44г",krupa,29.99,10.11.2024,Лента
"Крупа кукурузная ВЫБОР СЕМЬИ, 700г",krupa,29.99,10.11.2024,Лента
"Крупа манная 365 ДНЕЙ марка М, 700г",krupa,30.99,10.11.2024,Лента
"Пшено 365 ДНЕЙ 1-й сорт, 800г",krupa,31.99,10.11.2024,Лента
"Отруби ржаные ОГО! Бородинские экструдированные, 200г",krupa,32.99,10.11.2024,Лента
"Отруби ржаные ОГО! экструдированные, 200г",krupa,32.99,10.11.2024,Лента
"Пшено ЛЕНТА 1-й сорт, в пакетиках, 5х100г",krupa,39.99,10.11.2024,Лента
"Горох 365 ДНЕЙ 1-й сорт, 800г",krupa,39.99,10.11.2024,Лента
"Крупа гречневая 365 ДНЕЙ ядрица 1-й сорт, 800г",krupa,39.99,10.11.2024,Лента
"Крупа манная ВЫБОР СЕМЬИ Марка М, 700г",krupa,39.99,10.11.2024,Лента
"Пшено 365 ДНЕЙ шлифованное, 1кг",krupa,39.99,10.11.2024,Лента
"Горох ВЫБОР СЕМЬИ колотый, 800г",krupa,39.99,10.11.2024,Лента
"Крупа перловая ВЫБОР СЕМЬИ, 800г",krupa,39.99,10.11.2024,Лента
"Крупа пшеничная ВЫБОР СЕМЬИ, 600г",krupa,39.99,10.11.2024,Лента
"Крупа перловая ЛЕНТА в пакетиках, 5х80г",krupa,44.99,10.11.2024,Лента
"Крупа пшеничная ЛЕНТА в пакетиках, 5х80г",krupa,44.99,10.11.2024,Лента
"Крупа гречневая ЛЕНТА 1-й сорт, в пакетиках, 5х100г",krupa,49.99,10.11.2024,Лента
"Крупа манная АЛТАЙСКАЯ СКАЗКА с клетчаткой, 550г",krupa,49.99,10.11.2024,Лента
"Отруби овсяные ЛЕНТА LIFE, 400г",krupa,49.99,10.11.2024,Лента
"Пшено ВЫБОР СЕМЬИ, 1кг",krupa,49.99,10.11.2024,Лента
"Крупа манная ЛЕНТА марка Т, 500г",krupa,54.99,10.11.2024,Лента
"Крупа кукурузная для поленты PREMIUM CLUB особая, 450г",krupa,54.99,10.11.2024,Лента
"Крупа гречневая 365 ДНЕЙ 1-й сорт, 1кг",krupa,54.99,10.11.2024,Лента
"Крупа гречневая ВЫБОР СЕМЬИ 1-й сорт, 1кг",krupa,54.99,10.11.2024,Лента
"Пшено ЛЕНТА, 1кг",krupa,54.99,10.11.2024,Лента
"Отруби овсяные ОГО! экструдированные, 200г",krupa,56.99,10.11.2024,Лента
"Крупа гречневая MAKFA Экстра в пакетиках, 6х66г",krupa,59.99,10.11.2024,Лента
"Крупа гречневая ПАССИМ Алтайская, высший сорт, 4х125г",krupa,59.99,10.11.2024,Лента
"Пшено ПАССИМ Отборное высший сорт, 800г",krupa,59.99,10.11.2024,Лента
"Крупа манная ЯСНО СОЛНЫШКО Нежная, марка М, 500г",krupa,59.99,10.11.2024,Лента
"Крупа перловая MAKFA, 800г",krupa,59.99,10.11.2024,Лента
"Смесь риса ЛЕНТА красный и бурый, 450г",krupa,59.99,10.11.2024,Лента
"Пшено ПАССИМ отборное, в пакетиках, 4х125г",krupa,59.99,10.11.2024,Лента
"Крупа гречневая ЛЕНТА, 1кг",krupa,59.99,10.11.2024,Лента
"Крупа перловая ПАССИМ Жемчужная №1, 800г",krupa,60.99,10.11.2024,Лента
"Крупа кукурузная АГРО-АЛЬЯНС Классик, 700г",krupa,60.99,10.11.2024,Лента
"Крупа пшеничная ПАССИМ Янтарная полтавская №4, 600г",krupa,61.99,10.11.2024,Лента
"Макароны 365 ДНЕЙ Рожки, группа В высший сорт, 400г",makarony,20.99,10.11.2024,Лента
"Макароны 365 ДНЕЙ Спираль, группа В высший сорт, 400г",makarony,20.99,10.11.2024,Лента
"Макароны 365 ДНЕЙ Вермишель паутинка, группа В высший сорт, 400г",makarony,20.99,10.11.2024,Лента
"Макароны 365 ДНЕЙ Спагетти, группа В высший сорт, 400г",makarony,20.99,10.11.2024,Лента
"Макароны 365 ДНЕЙ Вермишель, высший сорт группа В, 500г",makarony,23.99,10.11.2024,Лента
"Макароны ВЫБОР СЕМЬИ Рожки группа В, 400г",makarony,26.99,10.11.2024,Лента
"Макароны ВЫБОР СЕМЬИ Спагетти группа В, 400г",makarony,26.99,10.11.2024,Лента
"Макароны ВЫБОР СЕМЬИ Спиральки группа В, 400г",makarony,26.99,10.11.2024,Лента
"Макароны ВЫБОР СЕМЬИ Ракушки, группа В высший сорт, 400г",makarony,26.99,10.11.2024,Лента
"Макароны ЦАРЬ Лапша гречневая, 400г",makarony,30.99,10.11.2024,Лента
"Макароны ЭКСТРА М Спиральки №73 группа В высший сорт, 400г",makarony,34.99,10.11.2024,Лента
"Макароны ЭКСТРА М Рожки классические №88 группа В высший сорт, 400г",makarony,34.99,10.11.2024,Лента
"Лапша пшеничная ЦАРЬ, 450г",makarony,39.99,10.11.2024,Лента
"Макароны ВАУ МЯУ! Игрушки, 300г",makarony,39.99,10.11.2024,Лента
"Макароны BAISAD Спагетти группа А высший сорт, 400г",makarony,44.99,10.11.2024,Лента
"Макароны MAKFA Макфики, Подводный мир, 250г",makarony,44.99,10.11.2024,Лента
"Макароны BAISAD Для супчика Вермишель, группа А, высший сорт, 250г",makarony,44.99,10.11.2024,Лента
"Макароны BAISAD Для супчика Звездочки, группа А, высший сорт, 250г",makarony,44.99,10.11.2024,Лента
"Макароны BAISAD Перья ребристые группа А, 450г",makarony,44.99,10.11.2024,Лента
"Макароны BAISAD Спираль группа А, 450г",makarony,44.99,10.11.2024,Лента
"Макароны ЛЕНТА Перья группа А, высший сорт, 450г",makarony,44.99,10.11.2024,Лента
"Макароны ЛЕНТА Рожки группа А, высший сорт, 450г",makarony,44.99,10.11.2024,Лента
"Макароны ЛЕНТА Спирали группа А, высший сорт, 450г",makarony,44.99,10.11.2024,Лента
"Макароны ЛЕНТА Ракушки группа А, высший сорт, 450г",makarony,44.99,10.11.2024,Лента
"Макароны ЛЕНТА Спагетти группа А, высший сорт, 450г",makarony,44.99,10.11.2024,Лента
"Макароны БАЙСАД Колечки для супчика, группа А высший сорт, 250г",makarony,44.99,10.11.2024,Лента
"Макароны ЛЕНТА Лапша высший сорт, 450г",makarony,44.99,10.11.2024,Лента
"Лапша яичная SUPER Бешбармачная, 250г",makarony,44.99,10.11.2024,Лента
"Макароны BAISAD Вермишель группа А, 450г",makarony,46.99,10.11.2024,Лента
"Макароны BAISAD Рожки группа А, 450г",makarony,46.99,10.11.2024,Лента
"Макароны MAKFA Звездочки, 250г",makarony,47.99,10.11.2024,Лента
"Макароны BAISAD Трубочки группа А, 450г",makarony,47.99,10.11.2024,Лента
"Макароны MUTLU Fusilli, 350г",makarony,49.99,10.11.2024,Лента
"Макароны цельнозерновые PORTO PIATTI Linguine Лапша, 500г",makarony,49.99,10.11.2024,Лента
"Макароны цельнозерновые PORTO PIATTI Penne Rigate Перья, 450г",makarony,49.99,10.11.2024,Лента
"Макароны ШЕБЕКИНСКИЕ Спагетти тонкие группа А, высший сорт, 450г",makarony,51.99,10.11.2024,Лента
"Макароны ШЕБЕКИНСКИЕ Вермишель легкая группа А, высший сорт, 450г",makarony,51.99,10.11.2024,Лента
"Макароны ШЕБЕКИНСКИЕ Рожок полубублик группа, А высший сорт, 450г",makarony,51.99,10.11.2024,Лента
"Макароны ШЕБЕКИНСКИЕ Спирали группа А, высший сорт, 450г",makarony,51.99,10.11.2024,Лента
"Макароны ШЕБЕКИНСКИЕ Витой рожок №388 группа А, 450г",makarony,51.99,10.11.2024,Лента
"Яйцо куриное 365 ДНЕЙ С2, 10шт",aitsa,73.99,10.11.2024,Лента
"Яйцо куриное ВАУ МЯУ! Омега-3 СО, 6шт",aitsa,74.99,10.11.2024,Лента
"Яйцо куриное 365 ДНЕЙ С1, 10шт",aitsa,75.99,10.11.2024,Лента
"Яйцо куриное ВОЛЖАНИН СО, 6шт",aitsa,86.99,10.11.2024,Лента
"Яйцо ЛЕНТА FRESH С2, 10шт",aitsa,89.99,10.11.2024,Лента
"Яйцо куриное ЛЕНТА С1, 10шт",aitsa,104.99,10.11.2024,Лента
"Яйцо куриное NN С1, 10шт",aitsa,107.99,10.11.2024,Лента
"Яйцо куриное ВОЛЖАНИН С1, 10шт",aitsa,119.99,10.11.2024,Лента
"Яйцо куриное СМЕТАНИНО СО, 10шт",aitsa,121.99,10.11.2024,Лента
